EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin7_2nd                                                             
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 24.711  5.85    1.30    3.64    0.71    0.00    4.35  0.945
   3.019  0.412  9.23    1.40    0.48    0.76    0.00    1.25 1.754E+00

  10.589 24.711  5.84    1.31    3.72    0.72    0.00    4.44  0.945
   3.011  0.411  9.26    1.41    0.58    0.77    0.00    1.36 1.766E+00

  10.589 24.711  5.82    1.33    3.81    0.73    0.00    4.54  0.945
   3.003  0.409  9.29    1.42    0.69    0.78    0.00    1.47 1.778E+00

  10.589 24.711  5.81    1.34    3.89    0.74    0.00    4.63  0.946
   2.995  0.408  9.32    1.44    0.79    0.79    0.00    1.58 1.790E+00

  10.589 24.711  5.79    1.35    3.97    0.75    0.00    4.72  0.947
   2.987  0.406  9.35    1.45    0.89    0.80    0.00    1.70 1.803E+00

  10.589 24.711  5.78    1.37    4.06    0.76    0.00    4.82  0.946
   2.979  0.405  9.38    1.47    0.99    0.81    0.01    1.81 1.815E+00

  10.589 24.711  5.76    1.38    4.15    0.77    0.01    4.92  0.948
   2.971  0.403  9.41    1.48    1.10    0.83    0.01    1.93 1.827E+00

  10.589 24.711  5.75    1.40    4.23    0.78    0.01    5.01  0.948
   2.963  0.402  9.44    1.50    1.20    0.84    0.01    2.04 1.840E+00

  10.589 24.711  5.73    1.41    4.31    0.79    0.01    5.10  0.948
   2.955  0.400  9.48    1.52    1.30    0.85    0.01    2.15 1.852E+00

  10.589 24.791  6.30    1.01    1.46    0.51    0.00    1.97  0.934
   3.227  0.456  8.40    1.07   -2.20    0.54    0.00   -1.65 1.411E+00

  10.589 24.791  6.28    1.02    1.53    0.51    0.00    2.04  0.933
   3.219  0.454  8.43    1.08   -2.11    0.55    0.00   -1.55 1.423E+00

  10.589 24.791  6.27    1.03    1.60    0.52    0.00    2.12  0.935
   3.211  0.453  8.46    1.09   -2.02    0.56    0.00   -1.46 1.434E+00

  10.589 24.791  6.25    1.03    1.68    0.52    0.00    2.21  0.934
   3.203  0.451  8.49    1.10   -1.92    0.56    0.00   -1.35 1.445E+00

  10.589 24.791  6.24    1.04    1.76    0.53    0.00    2.29  0.935
   3.195  0.449  8.52    1.11   -1.82    0.57    0.00   -1.25 1.457E+00

  10.589 24.791  6.22    1.05    1.84    0.54    0.00    2.38  0.935
   3.187  0.448  8.55    1.12   -1.72    0.58    0.00   -1.14 1.468E+00

  10.589 24.791  6.20    1.06    1.92    0.54    0.00    2.46  0.935
   3.179  0.446  8.58    1.13   -1.63    0.58    0.00   -1.04 1.479E+00

  10.589 24.791  6.19    1.07    2.00    0.55    0.00    2.55  0.936
   3.171  0.445  8.61    1.14   -1.53    0.59    0.00   -0.94 1.491E+00

  10.589 24.791  6.17    1.08    2.07    0.56    0.00    2.63  0.937
   3.163  0.443  8.64    1.16   -1.44    0.60    0.00   -0.84 1.502E+00

  10.589 24.791  6.16    1.09    2.16    0.56    0.00    2.72  0.937
   3.155  0.441  8.67    1.17   -1.33    0.60    0.00   -0.73 1.514E+00

  10.589 24.791  6.14    1.11    2.25    0.57    0.00    2.82  0.938
   3.147  0.440  8.70    1.18   -1.23    0.61    0.00   -0.61 1.525E+00

  10.589 24.791  6.13    1.12    2.31    0.58    0.00    2.89  0.938
   3.139  0.438  8.73    1.19   -1.14    0.62    0.00   -0.52 1.537E+00

  10.589 24.791  6.11    1.13    2.39    0.58    0.00    2.98  0.938
   3.131  0.437  8.77    1.20   -1.05    0.63    0.00   -0.42 1.548E+00

  10.589 24.791  6.10    1.14    2.48    0.59    0.00    3.07  0.938
   3.123  0.435  8.80    1.21   -0.94    0.64    0.00   -0.30 1.560E+00

  10.589 24.791  6.08    1.15    2.56    0.60    0.00    3.16  0.939
   3.115  0.433  8.83    1.23   -0.84    0.64    0.00   -0.20 1.572E+00

  10.589 24.791  6.06    1.16    2.64    0.61    0.00    3.25  0.940
   3.107  0.432  8.86    1.24   -0.75    0.65    0.00   -0.09 1.583E+00

  10.589 24.791  6.05    1.17    2.72    0.61    0.00    3.33  0.938
   3.099  0.430  8.89    1.25   -0.65    0.66    0.00    0.02 1.595E+00

  10.589 24.791  6.03    1.18    2.80    0.62    0.00    3.43  0.941
   3.091  0.429  8.92    1.26   -0.54    0.67    0.00    0.13 1.607E+00

  10.589 24.791  6.02    1.19    2.88    0.63    0.00    3.51  0.939
   3.083  0.427  8.95    1.28   -0.45    0.68    0.00    0.23 1.618E+00

  10.589 24.791  6.00    1.20    2.96    0.64    0.00    3.60  0.941
   3.075  0.426  8.98    1.29   -0.35    0.69    0.00    0.34 1.630E+00

  10.589 24.791  5.99    1.22    3.04    0.65    0.00    3.69  0.942
   3.067  0.424  9.01    1.30   -0.25    0.69    0.00    0.45 1.642E+00

  10.589 24.791  5.97    1.23    3.13    0.65    0.00    3.79  0.942
   3.059  0.423  9.04    1.31   -0.14    0.70    0.00    0.57 1.654E+00

  10.589 24.791  5.95    1.24    3.21    0.66    0.00    3.88  0.943
   3.051  0.421  9.07    1.33   -0.04    0.71    0.00    0.67 1.666E+00

  10.589 24.791  5.94    1.25    3.29    0.67    0.00    3.97  0.943
   3.043  0.419  9.10    1.34    0.06    0.72    0.00    0.78 1.678E+00

  10.589 24.791  5.92    1.27    3.38    0.68    0.00    4.06  0.944
   3.035  0.418  9.13    1.35    0.16    0.73    0.00    0.89 1.690E+00

  10.589 24.791  5.91    1.28    3.46    0.69    0.00    4.16  0.943
   3.027  0.416  9.16    1.37    0.26    0.74    0.00    1.01 1.702E+00

  10.589 24.791  5.89    1.29    3.54    0.70    0.00    4.24  0.945
   3.019  0.415  9.19    1.38    0.36    0.75    0.00    1.11 1.714E+00

  10.589 24.791  5.88    1.30    3.62    0.71    0.00    4.34  0.945
   3.011  0.413  9.22    1.40    0.46    0.76    0.00    1.23 1.726E+00

  10.589 24.791  5.86    1.32    3.71    0.72    0.00    4.43  0.945
   3.003  0.412  9.26    1.41    0.56    0.77    0.00    1.34 1.738E+00

  10.589 24.791  5.85    1.33    3.79    0.73    0.00    4.52  0.946
   2.995  0.410  9.29    1.43    0.67    0.78    0.00    1.45 1.750E+00

  10.589 24.791  5.83    1.34    3.87    0.74    0.00    4.61  0.945
   2.987  0.409  9.32    1.44    0.77    0.79    0.00    1.56 1.762E+00

  10.589 24.791  5.81    1.36    3.96    0.75    0.00    4.71  0.946
   2.979  0.407  9.35    1.46    0.87    0.80    0.00    1.68 1.774E+00

  10.589 24.791  5.80    1.37    4.04    0.76    0.00    4.80  0.947
   2.971  0.406  9.38    1.47    0.97    0.81    0.00    1.79 1.786E+00

  10.589 24.791  5.78    1.38    4.13    0.77    0.01    4.90  0.947
   2.963  0.404  9.41    1.49    1.08    0.83    0.01    1.91 1.799E+00

  10.589 24.791  5.77    1.40    4.21    0.78    0.01    5.00  0.948
   2.955  0.403  9.44    1.50    1.18    0.84    0.01    2.03 1.811E+00

  10.589 24.871  6.34    1.00    1.36    0.50    0.00    1.86  0.932
   3.227  0.459  8.36    1.06   -2.32    0.54    0.00   -1.78 1.376E+00

  10.589 24.871  6.32    1.01    1.43    0.50    0.00    1.94  0.933
   3.219  0.457  8.39    1.07   -2.23    0.54    0.00   -1.68 1.387E+00

  10.589 24.871  6.31    1.02    1.51    0.51    0.00    2.02  0.933
   3.211  0.456  8.42    1.08   -2.13    0.55    0.00   -1.58 1.398E+00

  10.589 24.871  6.29    1.03    1.58    0.52    0.00    2.10  0.934
   3.203  0.454  8.45    1.09   -2.04    0.56    0.00   -1.48 1.409E+00

  10.589 24.871  6.28    1.04    1.66    0.52    0.00    2.18  0.934
   3.195  0.452  8.48    1.10   -1.95    0.56    0.00   -1.38 1.420E+00

  10.589 24.871  6.26    1.05    1.74    0.53    0.00    2.27  0.935
   3.187  0.451  8.51    1.11   -1.85    0.57    0.00   -1.27 1.431E+00

  10.589 24.871  6.24    1.05    1.82    0.54    0.00    2.36  0.935
   3.179  0.449  8.54    1.12   -1.75    0.58    0.00   -1.17 1.443E+00

  10.589 24.871  6.23    1.06    1.90    0.54    0.00    2.44  0.935
   3.171  0.447  8.57    1.13   -1.65    0.58    0.00   -1.06 1.454E+00

  10.589 24.871  6.21    1.07    1.98    0.55    0.00    2.53  0.936
   3.163  0.446  8.60    1.15   -1.55    0.59    0.00   -0.96 1.465E+00

  10.589 24.871  6.20    1.08    2.05    0.55    0.00    2.61  0.936
   3.155  0.444  8.63    1.16   -1.46    0.60    0.00   -0.86 1.477E+00

  10.589 24.871  6.18    1.10    2.13    0.56    0.00    2.70  0.936
   3.147  0.443  8.66    1.17   -1.36    0.60    0.00   -0.75 1.488E+00

  10.589 24.871  6.17    1.11    2.23    0.57    0.00    2.80  0.937
   3.139  0.441  8.70    1.18   -1.25    0.61    0.00   -0.64 1.499E+00

  10.589 24.871  6.15    1.12    2.30    0.58    0.00    2.88  0.938
   3.131  0.439  8.73    1.19   -1.16    0.62    0.00   -0.53 1.511E+00

  10.589 24.871  6.13    1.13    2.37    0.58    0.00    2.96  0.939
   3.123  0.438  8.76    1.20   -1.07    0.63    0.00   -0.44 1.522E+00

  10.589 24.871  6.12    1.14    2.45    0.59    0.00    3.04  0.938
   3.115  0.436  8.79    1.22   -0.97    0.64    0.00   -0.34 1.534E+00

  10.589 24.871  6.10    1.15    2.54    0.60    0.00    3.14  0.939
   3.107  0.435  8.82    1.23   -0.87    0.64    0.00   -0.22 1.545E+00

  10.589 24.871  6.09    1.16    2.62    0.61    0.00    3.23  0.940
   3.099  0.433  8.85    1.24   -0.77    0.65    0.00   -0.11 1.557E+00

  10.589 24.871  6.07    1.17    2.70    0.61    0.00    3.31  0.937
   3.091  0.431  8.88    1.25   -0.67    0.66    0.00   -0.01 1.568E+00

  10.589 24.871  6.06    1.18    2.77    0.62    0.00    3.40  0.942
   3.083  0.430  8.91    1.26   -0.57    0.67    0.00    0.10 1.580E+00

  10.589 24.871  6.04    1.19    2.87    0.63    0.00    3.50  0.939
   3.075  0.428  8.94    1.28   -0.47    0.68    0.00    0.21 1.592E+00

  10.589 24.871  6.02    1.21    2.94    0.64    0.00    3.58  0.941
   3.067  0.427  8.97    1.29   -0.37    0.69    0.00    0.32 1.603E+00

  10.589 24.871  6.01    1.22    3.02    0.65    0.00    3.67  0.942
   3.059  0.425  9.00    1.30   -0.27    0.69    0.00    0.43 1.615E+00

  10.589 24.871  5.99    1.23    3.11    0.65    0.00    3.76  0.943
   3.051  0.424  9.03    1.32   -0.17    0.70    0.00    0.54 1.627E+00

  10.589 24.871  5.98    1.24    3.19    0.66    0.00    3.86  0.942
   3.043  0.422  9.06    1.33   -0.06    0.71    0.00    0.65 1.639E+00

  10.589 24.871  5.96    1.25    3.28    0.67    0.00    3.95  0.943
   3.035  0.421  9.09    1.34    0.04    0.72    0.00    0.76 1.651E+00

  10.589 24.871  5.95    1.27    3.36    0.68    0.00    4.04  0.943
   3.027  0.419  9.13    1.36    0.14    0.73    0.00    0.87 1.662E+00

  10.589 24.871  5.93    1.28    3.44    0.69    0.00    4.13  0.943
   3.019  0.417  9.16    1.37    0.24    0.74    0.00    0.99 1.674E+00

  10.589 24.871  5.91    1.29    3.52    0.70    0.00    4.22  0.944
   3.011  0.416  9.19    1.38    0.34    0.75    0.00    1.10 1.686E+00

  10.589 24.871  5.90    1.30    3.61    0.71    0.00    4.32  0.944
   3.003  0.414  9.22    1.40    0.44    0.76    0.00    1.21 1.698E+00

  10.589 24.871  5.88    1.32    3.69    0.72    0.00    4.41  0.945
   2.995  0.413  9.25    1.41    0.54    0.77    0.00    1.32 1.710E+00

  10.589 24.871  5.87    1.33    3.77    0.73    0.00    4.50  0.946
   2.987  0.411  9.28    1.43    0.64    0.78    0.00    1.43 1.722E+00

  10.589 24.871  5.85    1.34    3.86    0.74    0.00    4.60  0.944
   2.979  0.410  9.31    1.44    0.75    0.79    0.00    1.55 1.734E+00

  10.589 24.871  5.84    1.36    3.94    0.75    0.00    4.69  0.946
   2.971  0.408  9.34    1.46    0.85    0.80    0.00    1.66 1.746E+00

  10.589 24.871  5.82    1.37    4.02    0.76    0.00    4.79  0.948
   2.963  0.407  9.37    1.47    0.95    0.82    0.00    1.77 1.758E+00

  10.589 24.871  5.80    1.39    4.11    0.77    0.01    4.88  0.947
   2.955  0.405  9.40    1.49    1.06    0.83    0.01    1.89 1.770E+00

  10.589 24.951  6.38    0.99    1.25    0.49    0.00    1.74  0.932
   3.227  0.462  8.32    1.05   -2.45    0.53    0.00   -1.91 1.340E+00

  10.589 24.951  6.36    1.00    1.33    0.50    0.00    1.83  0.933
   3.219  0.460  8.35    1.06   -2.35    0.54    0.00   -1.81 1.351E+00

  10.589 24.951  6.35    1.01    1.41    0.50    0.00    1.92  0.933
   3.211  0.458  8.38    1.07   -2.25    0.54    0.00   -1.71 1.362E+00

  10.589 24.951  6.33    1.02    1.49    0.51    0.00    2.00  0.933
   3.203  0.457  8.41    1.08   -2.15    0.55    0.00   -1.60 1.373E+00

  10.589 24.951  6.32    1.03    1.56    0.52    0.00    2.08  0.934
   3.195  0.455  8.44    1.09   -2.06    0.56    0.00   -1.50 1.384E+00

  10.589 24.951  6.30    1.04    1.63    0.52    0.00    2.16  0.934
   3.187  0.454  8.47    1.10   -1.97    0.56    0.00   -1.41 1.396E+00

  10.589 24.951  6.28    1.05    1.72    0.53    0.00    2.25  0.935
   3.179  0.452  8.50    1.11   -1.87    0.57    0.00   -1.30 1.407E+00

  10.589 24.951  6.27    1.06    1.80    0.54    0.00    2.34  0.935
   3.171  0.450  8.53    1.12   -1.77    0.58    0.00   -1.19 1.418E+00

  10.589 24.951  6.25    1.07    1.88    0.54    0.00    2.42  0.935
   3.163  0.449  8.56    1.14   -1.67    0.58    0.00   -1.09 1.429E+00

  10.589 24.951  6.24    1.08    1.96    0.55    0.00    2.51  0.934
   3.155  0.447  8.59    1.15   -1.58    0.59    0.00   -0.99 1.440E+00

  10.589 24.951  6.22    1.09    2.04    0.56    0.00    2.59  0.936
   3.147  0.445  8.63    1.16   -1.48    0.60    0.00   -0.88 1.451E+00

  10.589 24.951  6.20    1.10    2.11    0.56    0.00    2.68  0.937
   3.139  0.444  8.66    1.17   -1.39    0.60    0.00   -0.78 1.463E+00

  10.589 24.951  6.19    1.11    2.20    0.57    0.00    2.77  0.937
   3.131  0.442  8.69    1.18   -1.28    0.61    0.00   -0.67 1.474E+00

  10.589 24.951  6.17    1.12    2.29    0.58    0.00    2.86  0.938
   3.123  0.441  8.72    1.19   -1.18    0.62    0.00   -0.55 1.485E+00

  10.589 24.951  6.16    1.13    2.35    0.58    0.00    2.94  0.939
   3.115  0.439  8.75    1.20   -1.09    0.63    0.00   -0.46 1.497E+00

  10.589 24.951  6.14    1.14    2.43    0.59    0.00    3.02  0.938
   3.107  0.437  8.78    1.22   -1.00    0.64    0.00   -0.36 1.508E+00

  10.589 24.951  6.13    1.15    2.52    0.60    0.00    3.12  0.939
   3.099  0.436  8.81    1.23   -0.89    0.64    0.00   -0.24 1.520E+00

  10.589 24.951  6.11    1.16    2.60    0.61    0.00    3.21  0.939
   3.091  0.434  8.84    1.24   -0.79    0.65    0.00   -0.13 1.531E+00

  10.589 24.951  6.09    1.17    2.68    0.61    0.00    3.30  0.940
   3.083  0.433  8.87    1.25   -0.69    0.66    0.00   -0.03 1.543E+00

  10.589 24.951  6.08    1.18    2.76    0.62    0.00    3.39  0.938
   3.075  0.431  8.90    1.27   -0.59    0.67    0.00    0.08 1.554E+00

  10.589 24.951  6.06    1.20    2.85    0.63    0.00    3.48  0.939
   3.067  0.429  8.93    1.28   -0.49    0.68    0.00    0.19 1.566E+00

  10.589 24.951  6.05    1.21    2.93    0.64    0.00    3.57  0.940
   3.059  0.428  8.96    1.29   -0.39    0.68    0.00    0.30 1.577E+00

  10.589 24.951  6.03    1.22    3.01    0.65    0.00    3.65  0.941
   3.051  0.426  9.00    1.30   -0.29    0.69    0.00    0.41 1.589E+00

  10.589 24.951  6.01    1.23    3.09    0.65    0.00    3.75  0.942
   3.043  0.425  9.03    1.32   -0.19    0.70    0.00    0.52 1.601E+00

  10.589 24.951  6.00    1.24    3.17    0.66    0.00    3.84  0.941
   3.035  0.423  9.06    1.33   -0.08    0.71    0.00    0.63 1.612E+00

  10.589 24.951  5.98    1.26    3.25    0.67    0.00    3.93  0.942
   3.027  0.422  9.09    1.34    0.01    0.72    0.00    0.74 1.624E+00

  10.589 24.951  5.97    1.27    3.34    0.68    0.00    4.02  0.943
   3.019  0.420  9.12    1.36    0.12    0.73    0.00    0.85 1.636E+00

  10.589 24.951  5.95    1.28    3.42    0.69    0.00    4.11  0.943
   3.011  0.419  9.15    1.37    0.22    0.74    0.00    0.96 1.648E+00

  10.589 24.951  5.94    1.29    3.51    0.70    0.00    4.21  0.944
   3.003  0.417  9.18    1.39    0.32    0.75    0.00    1.08 1.659E+00

  10.589 24.951  5.92    1.31    3.59    0.71    0.00    4.30  0.944
   2.995  0.415  9.21    1.40    0.42    0.76    0.00    1.19 1.671E+00

  10.589 24.951  5.90    1.32    3.67    0.72    0.00    4.39  0.944
   2.987  0.414  9.24    1.42    0.52    0.77    0.00    1.30 1.683E+00

  10.589 24.951  5.89    1.33    3.75    0.73    0.00    4.49  0.945
   2.979  0.412  9.27    1.43    0.63    0.78    0.00    1.41 1.695E+00

  10.589 24.951  5.87    1.35    3.84    0.74    0.00    4.58  0.944
   2.971  0.411  9.30    1.44    0.73    0.79    0.00    1.53 1.707E+00

  10.589 24.951  5.86    1.36    3.92    0.75    0.00    4.68  0.946
   2.963  0.409  9.33    1.46    0.83    0.80    0.00    1.64 1.719E+00

  10.589 24.951  5.84    1.37    4.01    0.76    0.00    4.77  0.946
   2.955  0.408  9.37    1.47    0.94    0.82    0.00    1.76 1.731E+00

  10.589 25.031  6.42    0.98    1.15    0.49    0.00    1.64  0.931
   3.227  0.465  8.28    1.04   -2.57    0.52    0.00   -2.04 1.306E+00

  10.589 25.031  6.40    0.99    1.23    0.49    0.00    1.72  0.932
   3.219  0.463  8.31    1.05   -2.47    0.53    0.00   -1.94 1.317E+00

  10.589 25.031  6.39    1.00    1.31    0.50    0.00    1.81  0.933
   3.211  0.461  8.34    1.06   -2.37    0.54    0.00   -1.83 1.328E+00

  10.589 25.031  6.37    1.01    1.38    0.50    0.00    1.89  0.932
   3.203  0.460  8.37    1.07   -2.28    0.54    0.00   -1.73 1.339E+00

  10.589 25.031  6.35    1.02    1.47    0.51    0.00    1.98  0.933
   3.195  0.458  8.40    1.08   -2.18    0.55    0.00   -1.62 1.350E+00

  10.589 25.031  6.34    1.03    1.54    0.52    0.00    2.06  0.934
   3.187  0.456  8.43    1.09   -2.08    0.56    0.00   -1.53 1.360E+00

  10.589 25.031  6.32    1.04    1.61    0.52    0.00    2.13  0.934
   3.179  0.455  8.46    1.10   -2.00    0.56    0.00   -1.43 1.371E+00

  10.589 25.031  6.31    1.05    1.70    0.53    0.00    2.23  0.933
   3.171  0.453  8.49    1.11   -1.90    0.57    0.00   -1.33 1.382E+00

  10.589 25.031  6.29    1.06    1.78    0.53    0.00    2.31  0.934
   3.163  0.451  8.52    1.13   -1.80    0.58    0.00   -1.22 1.394E+00

  10.589 25.031  6.28    1.07    1.86    0.54    0.00    2.40  0.935
   3.155  0.450  8.56    1.14   -1.70    0.58    0.00   -1.11 1.405E+00

  10.589 25.031  6.26    1.08    1.94    0.55    0.00    2.49  0.935
   3.147  0.448  8.59    1.15   -1.60    0.59    0.00   -1.01 1.416E+00

  10.589 25.031  6.24    1.09    2.02    0.55    0.00    2.57  0.935
   3.139  0.447  8.62    1.16   -1.50    0.60    0.00   -0.90 1.427E+00

  10.589 25.031  6.23    1.10    2.09    0.56    0.00    2.66  0.936
   3.131  0.445  8.65    1.17   -1.41    0.60    0.00   -0.80 1.438E+00

  10.589 25.031  6.21    1.11    2.18    0.57    0.00    2.75  0.937
   3.123  0.443  8.68    1.18   -1.31    0.61    0.00   -0.69 1.449E+00

  10.589 25.031  6.20    1.12    2.26    0.58    0.00    2.84  0.938
   3.115  0.442  8.71    1.19   -1.20    0.62    0.00   -0.58 1.461E+00

  10.589 25.031  6.18    1.13    2.33    0.58    0.00    2.92  0.938
   3.107  0.440  8.74    1.21   -1.11    0.63    0.00   -0.48 1.472E+00

  10.589 25.031  6.16    1.14    2.41    0.59    0.00    3.00  0.938
   3.099  0.439  8.77    1.22   -1.02    0.64    0.00   -0.38 1.483E+00

  10.589 25.031  6.15    1.15    2.50    0.60    0.00    3.10  0.938
   3.091  0.437  8.80    1.23   -0.91    0.64    0.00   -0.26 1.494E+00

  10.589 25.031  6.13    1.16    2.58    0.61    0.00    3.19  0.938
   3.083  0.435  8.83    1.24   -0.81    0.65    0.00   -0.16 1.506E+00

  10.589 25.031  6.12    1.17    2.66    0.61    0.00    3.28  0.939
   3.075  0.434  8.86    1.25   -0.71    0.66    0.00   -0.05 1.517E+00

  10.589 25.031  6.10    1.19    2.74    0.62    0.00    3.37  0.938
   3.067  0.432  8.90    1.27   -0.61    0.67    0.00    0.06 1.529E+00

  10.589 25.031  6.08    1.20    2.83    0.63    0.00    3.46  0.941
   3.059  0.431  8.93    1.28   -0.51    0.68    0.00    0.17 1.540E+00

  10.589 25.031  6.07    1.21    2.91    0.64    0.00    3.55  0.939
   3.051  0.429  8.96    1.29   -0.41    0.68    0.00    0.28 1.552E+00

  10.589 25.031  6.05    1.22    2.99    0.65    0.00    3.64  0.940
   3.043  0.427  8.99    1.31   -0.31    0.69    0.00    0.39 1.563E+00

  10.589 25.031  6.04    1.23    3.07    0.66    0.00    3.73  0.942
   3.035  0.426  9.02    1.32   -0.21    0.70    0.00    0.50 1.575E+00

  10.589 25.031  6.02    1.25    3.16    0.66    0.00    3.82  0.942
   3.027  0.424  9.05    1.33   -0.10    0.71    0.00    0.61 1.586E+00

  10.589 25.031  6.00    1.26    3.24    0.67    0.00    3.91  0.942
   3.019  0.423  9.08    1.35   -0.01    0.72    0.00    0.72 1.598E+00

  10.589 25.031  5.99    1.27    3.32    0.68    0.00    4.01  0.943
   3.011  0.421  9.11    1.36    0.10    0.73    0.00    0.84 1.610E+00

  10.589 25.031  5.97    1.28    3.41    0.69    0.00    4.10  0.943
   3.003  0.420  9.14    1.37    0.20    0.74    0.00    0.95 1.621E+00

  10.589 25.031  5.96    1.30    3.49    0.70    0.00    4.20  0.943
   2.995  0.418  9.17    1.39    0.31    0.75    0.00    1.06 1.633E+00

  10.589 25.031  5.94    1.31    3.57    0.71    0.00    4.28  0.944
   2.987  0.416  9.20    1.40    0.40    0.76    0.00    1.17 1.645E+00

  10.589 25.031  5.93    1.32    3.65    0.72    0.00    4.38  0.944
   2.979  0.415  9.24    1.42    0.51    0.77    0.00    1.28 1.657E+00

  10.589 25.031  5.91    1.33    3.74    0.73    0.00    4.47  0.945
   2.971  0.413  9.27    1.43    0.61    0.78    0.00    1.40 1.668E+00

  10.589 25.031  5.89    1.35    3.83    0.74    0.00    4.57  0.945
   2.963  0.412  9.30    1.45    0.71    0.79    0.00    1.51 1.680E+00

  10.589 25.031  5.88    1.36    3.91    0.75    0.00    4.66  0.945
   2.955  0.410  9.33    1.46    0.82    0.80    0.00    1.62 1.692E+00

  10.589 25.111  6.46    0.97    1.05    0.48    0.00    1.53  0.933
   3.227  0.468  8.24    1.03   -2.69    0.52    0.00   -2.17 1.272E+00

  10.589 25.111  6.44    0.98    1.13    0.49    0.00    1.61  0.931
   3.219  0.466  8.27    1.04   -2.59    0.52    0.00   -2.07 1.283E+00

  10.589 25.111  6.43    0.99    1.20    0.49    0.00    1.70  0.932
   3.211  0.464  8.30    1.05   -2.50    0.53    0.00   -1.96 1.294E+00

  10.589 25.111  6.41    1.00    1.29    0.50    0.00    1.79  0.932
   3.203  0.463  8.33    1.06   -2.40    0.54    0.00   -1.86 1.305E+00

  10.589 25.111  6.40    1.01    1.37    0.50    0.00    1.87  0.932
   3.195  0.461  8.36    1.07   -2.30    0.54    0.00   -1.75 1.315E+00

  10.589 25.111  6.38    1.02    1.44    0.51    0.00    1.96  0.932
   3.187  0.459  8.39    1.08   -2.20    0.55    0.00   -1.65 1.326E+00

  10.589 25.111  6.36    1.03    1.52    0.52    0.00    2.04  0.933
   3.179  0.458  8.42    1.09   -2.11    0.55    0.00   -1.55 1.337E+00

  10.589 25.111  6.35    1.04    1.60    0.52    0.00    2.12  0.934
   3.171  0.456  8.45    1.11   -2.01    0.56    0.00   -1.45 1.348E+00

  10.589 25.111  6.33    1.05    1.67    0.53    0.00    2.20  0.934
   3.163  0.454  8.48    1.12   -1.92    0.57    0.00   -1.35 1.359E+00

  10.589 25.111  6.31    1.06    1.75    0.53    0.00    2.29  0.934
   3.155  0.453  8.52    1.13   -1.82    0.58    0.00   -1.24 1.370E+00

  10.589 25.111  6.30    1.07    1.83    0.54    0.00    2.38  0.935
   3.147  0.451  8.55    1.14   -1.72    0.58    0.00   -1.14 1.381E+00

  10.589 25.111  6.28    1.08    1.92    0.55    0.00    2.47  0.935
   3.139  0.449  8.58    1.15   -1.62    0.59    0.00   -1.03 1.392E+00

  10.589 25.111  6.27    1.09    2.00    0.56    0.00    2.55  0.936
   3.131  0.448  8.61    1.16   -1.53    0.60    0.00   -0.93 1.403E+00

  10.589 25.111  6.25    1.10    2.07    0.56    0.00    2.63  0.937
   3.123  0.446  8.64    1.17   -1.43    0.60    0.00   -0.83 1.414E+00

  10.589 25.111  6.23    1.11    2.15    0.57    0.00    2.73  0.936
   3.115  0.445  8.67    1.18   -1.33    0.61    0.00   -0.72 1.425E+00

  10.589 25.111  6.22    1.12    2.25    0.58    0.00    2.82  0.937
   3.107  0.443  8.70    1.20   -1.22    0.62    0.00   -0.60 1.436E+00

  10.589 25.111  6.20    1.13    2.32    0.58    0.00    2.90  0.937
   3.099  0.441  8.73    1.21   -1.13    0.63    0.00   -0.50 1.447E+00

  10.589 25.111  6.19    1.14    2.39    0.59    0.00    2.99  0.938
   3.091  0.440  8.76    1.22   -1.04    0.64    0.00   -0.40 1.459E+00

  10.589 25.111  6.17    1.15    2.47    0.60    0.00    3.07  0.938
   3.083  0.438  8.79    1.23   -0.93    0.64    0.00   -0.28 1.470E+00

  10.589 25.111  6.15    1.16    2.56    0.61    0.00    3.17  0.939
   3.075  0.436  8.83    1.24   -0.83    0.65    0.00   -0.18 1.481E+00

  10.589 25.111  6.14    1.18    2.64    0.61    0.00    3.26  0.939
   3.067  0.435  8.86    1.26   -0.73    0.66    0.00   -0.07 1.492E+00

  10.589 25.111  6.12    1.19    2.72    0.62    0.00    3.35  0.937
   3.059  0.433  8.89    1.27   -0.63    0.67    0.00    0.04 1.504E+00

  10.589 25.111  6.11    1.20    2.80    0.63    0.00    3.43  0.940
